date,state,cases_new,Total cases as of date
24/8/2020,Pahang,0,370
24/8/2020,Perak,0,269
24/8/2020,Perlis,0,31
24/8/2020,Penang,0,136
24/8/2020,Sabah,0,417
24/8/2020,Sarawak,5,696
24/8/2020,Selangor,0,2154
24/8/2020,Terengganu,0,114
24/8/2020,Kuala Lumpur,2,2561
24/8/2020,Labuan,0,23
24/8/2020,Putrajaya,0,99
25/8/2020,Johor,0,751
25/8/2020,Kedah,7,207
25/8/2020,Kelantan,0,160
25/8/2020,Melaka,0,259
25/8/2020,Negeri Sembilan,0,1034
25/8/2020,Pahang,0,370
25/8/2020,Perak,0,269
25/8/2020,Perlis,1,32
25/8/2020,Penang,0,136
25/8/2020,Sabah,0,417
25/8/2020,Sarawak,0,696
25/8/2020,Selangor,3,2157
25/8/2020,Terengganu,0,114
25/8/2020,Kuala Lumpur,0,2561
25/8/2020,Labuan,0,23
25/8/2020,Putrajaya,0,99
26/8/2020,Johor,0,751
26/8/2020,Kedah,5,212
26/8/2020,Kelantan,0,160
26/8/2020,Melaka,0,259
26/8/2020,Negeri Sembilan,0,1034
26/8/2020,Pahang,0,370
26/8/2020,Perak,0,269
26/8/2020,Perlis,0,32
26/8/2020,Penang,0,136
26/8/2020,Sabah,0,417
26/8/2020,Sarawak,0,696
26/8/2020,Selangor,1,2158
26/8/2020,Terengganu,0,114
26/8/2020,Kuala Lumpur,0,2561
26/8/2020,Labuan,0,23
26/8/2020,Putrajaya,0,99
27/8/2020,Johor,0,751
27/8/2020,Kedah,0,212
27/8/2020,Kelantan,0,160
27/8/2020,Melaka,3,262
27/8/2020,Negeri Sembilan,0,1034
27/8/2020,Pahang,0,370
27/8/2020,Perak,0,269
27/8/2020,Perlis,0,32
27/8/2020,Penang,0,136
27/8/2020,Sabah,0,417
27/8/2020,Sarawak,0,696
27/8/2020,Selangor,2,2160
27/8/2020,Terengganu,0,114
27/8/2020,Kuala Lumpur,0,2561
27/8/2020,Labuan,0,23
27/8/2020,Putrajaya,0,99
28/8/2020,Johor,0,751
28/8/2020,Kedah,1,213
28/8/2020,Kelantan,0,160
28/8/2020,Melaka,0,262
28/8/2020,Negeri Sembilan,0,1034
28/8/2020,Pahang,0,370
28/8/2020,Perak,0,269
28/8/2020,Perlis,0,32
28/8/2020,Penang,0,136
28/8/2020,Sabah,0,417
28/8/2020,Sarawak,1,697
28/8/2020,Selangor,3,2163
28/8/2020,Terengganu,0,114
28/8/2020,Kuala Lumpur,5,2566
28/8/2020,Labuan,0,23
28/8/2020,Putrajaya,0,99
29/8/2020,Johor,0,751
29/8/2020,Kedah,0,213
29/8/2020,Kelantan,0,160
29/8/2020,Melaka,0,262
29/8/2020,Negeri Sembilan,0,1034
29/8/2020,Pahang,0,370
29/8/2020,Perak,0,269
29/8/2020,Perlis,0,32
29/8/2020,Penang,0,136
29/8/2020,Sabah,0,417
29/8/2020,Sarawak,1,698
29/8/2020,Selangor,2,2165
29/8/2020,Terengganu,0,114
29/8/2020,Kuala Lumpur,8,2574
29/8/2020,Labuan,0,23
29/8/2020,Putrajaya,0,99
30/8/2020,Johor,0,751
30/8/2020,Kedah,1,214
30/8/2020,Kelantan,0,160
30/8/2020,Melaka,0,262
30/8/2020,Negeri Sembilan,0,1034
30/8/2020,Pahang,0,370
30/8/2020,Perak,0,269
30/8/2020,Perlis,0,32
30/8/2020,Penang,0,136
30/8/2020,Sabah,0,417
30/8/2020,Sarawak,1,699
30/8/2020,Selangor,1,2166
30/8/2020,Terengganu,0,114
30/8/2020,Kuala Lumpur,14,2588
30/8/2020,Labuan,0,23
30/8/2020,Putrajaya,0,99
31/8/2020,Johor,0,751
31/8/2020,Kedah,2,216
31/8/2020,Kelantan,0,160
31/8/2020,Melaka,0,262
31/8/2020,Negeri Sembilan,0,1034
31/8/2020,Pahang,0,370
31/8/2020,Perak,0,269
31/8/2020,Perlis,0,32
31/8/2020,Penang,0,136
31/8/2020,Sabah,0,417
31/8/2020,Sarawak,0,699
31/8/2020,Selangor,4,2170
31/8/2020,Terengganu,0,114
31/8/2020,Kuala Lumpur,0,2588
31/8/2020,Labuan,0,23
31/8/2020,Putrajaya,0,99
1/9/2020,Johor,0,751
1/9/2020,Kedah,2,218
1/9/2020,Kelantan,0,160
1/9/2020,Melaka,0,262
1/9/2020,Negeri Sembilan,0,1034
1/9/2020,Pahang,0,370
1/9/2020,Perak,0,269
1/9/2020,Perlis,0,32
1/9/2020,Penang,0,136
1/9/2020,Sabah,9,426
1/9/2020,Sarawak,0,699
1/9/2020,Selangor,3,2173
1/9/2020,Terengganu,0,114
1/9/2020,Kuala Lumpur,0,2588
1/9/2020,Labuan,0,23
1/9/2020,Putrajaya,0,99
2/9/2020,Johor,0,751
2/9/2020,Kedah,0,218
2/9/2020,Kelantan,0,160
2/9/2020,Melaka,0,262
2/9/2020,Negeri Sembilan,0,1034
2/9/2020,Pahang,1,371
2/9/2020,Perak,0,269
2/9/2020,Perlis,0,32
2/9/2020,Penang,0,136
2/9/2020,Sabah,0,426
2/9/2020,Sarawak,0,699
2/9/2020,Selangor,1,2174
2/9/2020,Terengganu,0,114
2/9/2020,Kuala Lumpur,4,2592
2/9/2020,Labuan,0,23
2/9/2020,Putrajaya,0,99
3/9/2020,Johor,1,752
3/9/2020,Kedah,4,222
3/9/2020,Kelantan,0,160
3/9/2020,Melaka,0,262
3/9/2020,Negeri Sembilan,2,1036
3/9/2020,Pahang,0,371
3/9/2020,Perak,0,269
3/9/2020,Perlis,0,32
3/9/2020,Penang,0,136
3/9/2020,Sabah,6,432
3/9/2020,Sarawak,0,699
3/9/2020,Selangor,0,2174
3/9/2020,Terengganu,0,114
3/9/2020,Kuala Lumpur,1,2593
3/9/2020,Labuan,0,23
3/9/2020,Putrajaya,0,99
4/9/2020,Johor,0,752
4/9/2020,Kedah,1,223
4/9/2020,Kelantan,0,160
4/9/2020,Melaka,0,262
4/9/2020,Negeri Sembilan,1,1037
4/9/2020,Pahang,0,371
4/9/2020,Perak,0,269
4/9/2020,Perlis,0,32
4/9/2020,Penang,0,136
4/9/2020,Sabah,0,432
4/9/2020,Sarawak,0,699
4/9/2020,Selangor,2,2176
4/9/2020,Terengganu,0,114
4/9/2020,Kuala Lumpur,7,2600
4/9/2020,Labuan,0,23
4/9/2020,Putrajaya,0,99
5/9/2020,Johor,0,752
5/9/2020,Kedah,1,224
5/9/2020,Kelantan,0,160
5/9/2020,Melaka,0,262
5/9/2020,Negeri Sembilan,0,1037
5/9/2020,Pahang,0,371
5/9/2020,Perak,0,269
5/9/2020,Perlis,0,32
5/9/2020,Penang,0,136
5/9/2020,Sabah,1,433
5/9/2020,Sarawak,0,699
5/9/2020,Selangor,0,2176
5/9/2020,Terengganu,0,114
5/9/2020,Kuala Lumpur,4,2604
5/9/2020,Labuan,0,23
5/9/2020,Putrajaya,0,99
6/9/2020,Johor,0,752
6/9/2020,Kedah,0,224
6/9/2020,Kelantan,0,160
6/9/2020,Melaka,0,262
6/9/2020,Negeri Sembilan,0,1037
6/9/2020,Pahang,0,371
6/9/2020,Perak,0,269
6/9/2020,Perlis,0,32
6/9/2020,Penang,1,137
6/9/2020,Sabah,2,435
6/9/2020,Sarawak,0,699
6/9/2020,Selangor,0,2176
6/9/2020,Terengganu,0,114
6/9/2020,Kuala Lumpur,3,2607
6/9/2020,Labuan,0,23
6/9/2020,Putrajaya,0,99
7/9/2020,Johor,0,752
7/9/2020,Kedah,4,228
7/9/2020,Kelantan,0,160
7/9/2020,Melaka,0,262
7/9/2020,Negeri Sembilan,0,1037
7/9/2020,Pahang,0,371
7/9/2020,Perak,0,269
7/9/2020,Perlis,0,32
7/9/2020,Penang,1,138
7/9/2020,Sabah,51,486
7/9/2020,Sarawak,0,699
7/9/2020,Selangor,2,2178
7/9/2020,Terengganu,0,114
7/9/2020,Kuala Lumpur,4,2611
7/9/2020,Labuan,0,23
7/9/2020,Putrajaya,0,99
8/9/2020,Johor,0,752
8/9/2020,Kedah,22,250
8/9/2020,Kelantan,0,160
8/9/2020,Melaka,0,262
8/9/2020,Negeri Sembilan,1,1038
8/9/2020,Pahang,0,371
8/9/2020,Perak,0,269
8/9/2020,Perlis,1,33
8/9/2020,Penang,0,138
8/9/2020,Sabah,62,548
8/9/2020,Sarawak,0,699
8/9/2020,Selangor,9,2187
8/9/2020,Terengganu,0,114
8/9/2020,Kuala Lumpur,5,2616
8/9/2020,Labuan,0,23
8/9/2020,Putrajaya,0,99
9/9/2020,Johor,0,752
9/9/2020,Kedah,16,266
9/9/2020,Kelantan,0,160
9/9/2020,Melaka,0,262
9/9/2020,Negeri Sembilan,1,1039
9/9/2020,Pahang,0,371
9/9/2020,Perak,0,269
9/9/2020,Perlis,0,33
9/9/2020,Penang,0,138
9/9/2020,Sabah,4,552
9/9/2020,Sarawak,1,700
9/9/2020,Selangor,1,2188
9/9/2020,Terengganu,0,114
9/9/2020,Kuala Lumpur,1,2617
9/9/2020,Labuan,0,23
9/9/2020,Putrajaya,0,99
10/9/2020,Johor,0,752
10/9/2020,Kedah,4,270
10/9/2020,Kelantan,0,160
10/9/2020,Melaka,0,262
10/9/2020,Negeri Sembilan,0,1039
10/9/2020,Pahang,0,371
10/9/2020,Perak,0,269
10/9/2020,Perlis,0,33
10/9/2020,Penang,0,138
10/9/2020,Sabah,40,592
10/9/2020,Sarawak,0,700
10/9/2020,Selangor,1,2189
10/9/2020,Terengganu,0,114
10/9/2020,Kuala Lumpur,0,2617
10/9/2020,Labuan,0,23
10/9/2020,Putrajaya,0,99
11/9/2020,Johor,0,752
11/9/2020,Kedah,14,284
11/9/2020,Kelantan,0,160
11/9/2020,Melaka,0,262
11/9/2020,Negeri Sembilan,0,1039
11/9/2020,Pahang,0,371
11/9/2020,Perak,0,269
11/9/2020,Perlis,0,33
11/9/2020,Penang,0,138
11/9/2020,Sabah,167,759
11/9/2020,Sarawak,0,700
11/9/2020,Selangor,1,2190
11/9/2020,Terengganu,0,114
11/9/2020,Kuala Lumpur,0,2617
11/9/2020,Labuan,0,23
11/9/2020,Putrajaya,0,99
12/9/2020,Johor,0,752
12/9/2020,Kedah,5,289
12/9/2020,Kelantan,0,160
12/9/2020,Melaka,0,262
12/9/2020,Negeri Sembilan,0,1039
12/9/2020,Pahang,0,371
12/9/2020,Perak,0,269
12/9/2020,Perlis,0,33
12/9/2020,Penang,0,138
12/9/2020,Sabah,49,808
12/9/2020,Sarawak,0,700
12/9/2020,Selangor,2,2192
12/9/2020,Terengganu,0,114
12/9/2020,Kuala Lumpur,2,2619
12/9/2020,Labuan,0,23
12/9/2020,Putrajaya,0,99
13/9/2020,Johor,0,752
13/9/2020,Kedah,14,303
13/9/2020,Kelantan,0,160
13/9/2020,Melaka,0,262
13/9/2020,Negeri Sembilan,0,1039
13/9/2020,Pahang,0,371
13/9/2020,Perak,0,269
13/9/2020,Perlis,0,33
13/9/2020,Penang,0,138
13/9/2020,Sabah,31,839
13/9/2020,Sarawak,0,700
13/9/2020,Selangor,1,2193
13/9/2020,Terengganu,0,114
13/9/2020,Kuala Lumpur,1,2620
13/9/2020,Labuan,0,23
13/9/2020,Putrajaya,0,99
14/9/2020,Johor,0,752
14/9/2020,Kedah,1,304
14/9/2020,Kelantan,0,160
14/9/2020,Melaka,0,262
14/9/2020,Negeri Sembilan,4,1043
14/9/2020,Pahang,0,371
14/9/2020,Perak,0,269
14/9/2020,Perlis,0,33
14/9/2020,Penang,0,138
14/9/2020,Sabah,25,864
14/9/2020,Sarawak,0,700
14/9/2020,Selangor,0,2193
14/9/2020,Terengganu,0,114
14/9/2020,Kuala Lumpur,1,2621
14/9/2020,Labuan,0,23
14/9/2020,Putrajaya,0,99
15/9/2020,Johor,0,752
15/9/2020,Kedah,0,304
15/9/2020,Kelantan,0,160
15/9/2020,Melaka,0,262
15/9/2020,Negeri Sembilan,0,1043
15/9/2020,Pahang,0,371
15/9/2020,Perak,0,269
15/9/2020,Perlis,0,33
15/9/2020,Penang,0,138
15/9/2020,Sabah,13,877
15/9/2020,Sarawak,0,700
15/9/2020,Selangor,5,2198
15/9/2020,Terengganu,0,114
15/9/2020,Kuala Lumpur,5,2626
15/9/2020,Labuan,0,23
15/9/2020,Putrajaya,0,99
16/9/2020,Johor,0,752
16/9/2020,Kedah,1,305
16/9/2020,Kelantan,0,160
16/9/2020,Melaka,0,262
16/9/2020,Negeri Sembilan,0,1043
16/9/2020,Pahang,0,371
16/9/2020,Perak,0,269
16/9/2020,Perlis,0,33
16/9/2020,Penang,1,139
16/9/2020,Sabah,60,937
16/9/2020,Sarawak,0,700
16/9/2020,Selangor,0,2198
16/9/2020,Terengganu,0,114
16/9/2020,Kuala Lumpur,0,2626
16/9/2020,Labuan,0,23
16/9/2020,Putrajaya,0,99
17/9/2020,Johor,0,752
17/9/2020,Kedah,7,312
17/9/2020,Kelantan,0,160
17/9/2020,Melaka,0,262
17/9/2020,Negeri Sembilan,0,1043
17/9/2020,Pahang,0,371
17/9/2020,Perak,0,269
17/9/2020,Perlis,0,33
17/9/2020,Penang,2,141
17/9/2020,Sabah,8,945
17/9/2020,Sarawak,1,701
17/9/2020,Selangor,3,2201
17/9/2020,Terengganu,0,114
17/9/2020,Kuala Lumpur,0,2626
17/9/2020,Labuan,0,23
17/9/2020,Putrajaya,0,99
18/9/2020,Johor,0,752
18/9/2020,Kedah,0,312
18/9/2020,Kelantan,0,160
18/9/2020,Melaka,0,262
18/9/2020,Negeri Sembilan,1,1044
18/9/2020,Pahang,0,371
18/9/2020,Perak,0,269
18/9/2020,Perlis,0,33
18/9/2020,Penang,0,141
18/9/2020,Sabah,91,1036
18/9/2020,Sarawak,0,701
18/9/2020,Selangor,3,2204
18/9/2020,Terengganu,0,114
18/9/2020,Kuala Lumpur,0,2626
18/9/2020,Labuan,0,23
18/9/2020,Putrajaya,0,99
19/9/2020,Johor,0,752
19/9/2020,Kedah,9,321
19/9/2020,Kelantan,0,160
19/9/2020,Melaka,0,262
19/9/2020,Negeri Sembilan,0,1044
19/9/2020,Pahang,0,371
19/9/2020,Perak,0,269
19/9/2020,Perlis,0,33
19/9/2020,Penang,0,141
19/9/2020,Sabah,8,1044
19/9/2020,Sarawak,0,701
19/9/2020,Selangor,1,2205
19/9/2020,Terengganu,0,114
19/9/2020,Kuala Lumpur,2,2628
19/9/2020,Labuan,0,23
19/9/2020,Putrajaya,0,99
20/9/2020,Johor,0,752
20/9/2020,Kedah,3,324
20/9/2020,Kelantan,0,160
20/9/2020,Melaka,0,262
20/9/2020,Negeri Sembilan,0,1044
20/9/2020,Pahang,0,371
20/9/2020,Perak,0,269
20/9/2020,Perlis,0,33
20/9/2020,Penang,1,142
20/9/2020,Sabah,36,1080
20/9/2020,Sarawak,0,701
20/9/2020,Selangor,4,2209
20/9/2020,Terengganu,0,114
20/9/2020,Kuala Lumpur,6,2634
20/9/2020,Labuan,2,25
20/9/2020,Putrajaya,0,99
21/9/2020,Johor,0,752
21/9/2020,Kedah,1,325
21/9/2020,Kelantan,0,160
21/9/2020,Melaka,0,262
21/9/2020,Negeri Sembilan,0,1044
21/9/2020,Pahang,0,371
21/9/2020,Perak,0,269
21/9/2020,Perlis,0,33
21/9/2020,Penang,0,142
21/9/2020,Sabah,49,1129
21/9/2020,Sarawak,0,701
21/9/2020,Selangor,4,2213
21/9/2020,Terengganu,0,114
21/9/2020,Kuala Lumpur,3,2637
21/9/2020,Labuan,0,25
21/9/2020,Putrajaya,0,99
22/9/2020,Johor,0,752
22/9/2020,Kedah,10,335
22/9/2020,Kelantan,0,160
22/9/2020,Melaka,0,262
22/9/2020,Negeri Sembilan,0,1044
22/9/2020,Pahang,0,371
22/9/2020,Perak,0,269
22/9/2020,Perlis,0,33
22/9/2020,Penang,0,142
22/9/2020,Sabah,60,1189
22/9/2020,Sarawak,2,703
22/9/2020,Selangor,1,2214
22/9/2020,Terengganu,0,114
22/9/2020,Kuala Lumpur,9,2646
22/9/2020,Labuan,0,25
22/9/2020,Putrajaya,0,99
23/9/2020,Johor,0,752
23/9/2020,Kedah,5,340
23/9/2020,Kelantan,1,161
23/9/2020,Melaka,0,262
23/9/2020,Negeri Sembilan,0,1044
23/9/2020,Pahang,0,371
23/9/2020,Perak,0,269
23/9/2020,Perlis,0,33
23/9/2020,Penang,0,142
23/9/2020,Sabah,134,1323
23/9/2020,Sarawak,0,703
23/9/2020,Selangor,2,2216
23/9/2020,Terengganu,0,114
23/9/2020,Kuala Lumpur,5,2651
23/9/2020,Labuan,0,25
23/9/2020,Putrajaya,0,99
24/9/2020,Johor,1,753
24/9/2020,Kedah,4,344
24/9/2020,Kelantan,0,161
24/9/2020,Melaka,0,262
24/9/2020,Negeri Sembilan,0,1044
24/9/2020,Pahang,0,371
24/9/2020,Perak,0,269
24/9/2020,Perlis,0,33
24/9/2020,Penang,0,142
24/9/2020,Sabah,64,1387
24/9/2020,Sarawak,0,703
24/9/2020,Selangor,3,2219
24/9/2020,Terengganu,0,114
24/9/2020,Kuala Lumpur,0,2651
24/9/2020,Labuan,0,25
24/9/2020,Putrajaya,0,99
25/9/2020,Johor,1,754
25/9/2020,Kedah,8,352
25/9/2020,Kelantan,0,161
25/9/2020,Melaka,0,262
25/9/2020,Negeri Sembilan,0,1044
25/9/2020,Pahang,1,372
25/9/2020,Perak,0,269
25/9/2020,Perlis,0,33
25/9/2020,Penang,0,142
25/9/2020,Sabah,96,1483
25/9/2020,Sarawak,0,703
25/9/2020,Selangor,2,2221
25/9/2020,Terengganu,0,114
25/9/2020,Kuala Lumpur,2,2653
25/9/2020,Labuan,0,25
25/9/2020,Putrajaya,0,99
26/9/2020,Johor,1,755
26/9/2020,Kedah,0,352
26/9/2020,Kelantan,0,161
26/9/2020,Melaka,1,263
26/9/2020,Negeri Sembilan,3,1047
26/9/2020,Pahang,1,373
26/9/2020,Perak,0,269
26/9/2020,Perlis,0,33
26/9/2020,Penang,0,142
26/9/2020,Sabah,64,1547
26/9/2020,Sarawak,1,704
26/9/2020,Selangor,2,2223
26/9/2020,Terengganu,2,116
26/9/2020,Kuala Lumpur,6,2659
26/9/2020,Labuan,1,26
26/9/2020,Putrajaya,0,99
27/9/2020,Johor,2,757
27/9/2020,Kedah,0,352
27/9/2020,Kelantan,0,161
27/9/2020,Melaka,1,264
27/9/2020,Negeri Sembilan,0,1047
27/9/2020,Pahang,4,377
27/9/2020,Perak,0,269
27/9/2020,Perlis,0,33
27/9/2020,Penang,0,142
27/9/2020,Sabah,124,1671
27/9/2020,Sarawak,2,706
27/9/2020,Selangor,11,2234
27/9/2020,Terengganu,0,116
27/9/2020,Kuala Lumpur,6,2665
27/9/2020,Labuan,0,26
27/9/2020,Putrajaya,0,99
28/9/2020,Johor,0,757
28/9/2020,Kedah,1,353
28/9/2020,Kelantan,0,161
28/9/2020,Melaka,1,265
28/9/2020,Negeri Sembilan,1,1048
28/9/2020,Pahang,0,377
28/9/2020,Perak,0,269
28/9/2020,Perlis,0,33
28/9/2020,Penang,0,142
28/9/2020,Sabah,98,1769
28/9/2020,Sarawak,0,706
28/9/2020,Selangor,11,2245
28/9/2020,Terengganu,1,117
28/9/2020,Kuala Lumpur,1,2666
28/9/2020,Labuan,1,27
28/9/2020,Putrajaya,0,99
29/9/2020,Johor,2,759
29/9/2020,Kedah,1,354
29/9/2020,Kelantan,1,162
29/9/2020,Melaka,1,266
29/9/2020,Negeri Sembilan,0,1048
29/9/2020,Pahang,0,377
29/9/2020,Perak,1,270
29/9/2020,Perlis,1,34
29/9/2020,Penang,1,143
29/9/2020,Sabah,73,1842
29/9/2020,Sarawak,3,709
29/9/2020,Selangor,15,2260
29/9/2020,Terengganu,0,117
29/9/2020,Kuala Lumpur,1,2667
29/9/2020,Labuan,0,27
29/9/2020,Putrajaya,1,100
30/9/2020,Johor,8,767
30/9/2020,Kedah,13,367
30/9/2020,Kelantan,2,164
30/9/2020,Melaka,0,266
30/9/2020,Negeri Sembilan,1,1049
30/9/2020,Pahang,2,379
30/9/2020,Perak,1,271
30/9/2020,Perlis,2,36
30/9/2020,Penang,1,144
30/9/2020,Sabah,35,1877
30/9/2020,Sarawak,4,713
30/9/2020,Selangor,10,2270
30/9/2020,Terengganu,3,120
30/9/2020,Kuala Lumpur,6,2673
30/9/2020,Labuan,1,28
30/9/2020,Putrajaya,0,100
1/10/2020,Johor,5,772
1/10/2020,Kedah,98,465
1/10/2020,Kelantan,0,164
1/10/2020,Melaka,1,267
1/10/2020,Negeri Sembilan,0,1049
1/10/2020,Pahang,1,380
1/10/2020,Perak,0,271
1/10/2020,Perlis,2,38
1/10/2020,Penang,1,145
1/10/2020,Sabah,118,1995
1/10/2020,Sarawak,0,713
1/10/2020,Selangor,13,2283
1/10/2020,Terengganu,2,122
1/10/2020,Kuala Lumpur,14,2687
1/10/2020,Labuan,0,28
1/10/2020,Putrajaya,5,105
2/10/2020,Johor,1,773
2/10/2020,Kedah,129,594
2/10/2020,Kelantan,2,166
2/10/2020,Melaka,0,267
2/10/2020,Negeri Sembilan,2,1051
2/10/2020,Pahang,1,381
2/10/2020,Perak,3,274
2/10/2020,Perlis,0,38
2/10/2020,Penang,0,145
2/10/2020,Sabah,113,2108
2/10/2020,Sarawak,0,713
2/10/2020,Selangor,31,2314
2/10/2020,Terengganu,3,125
2/10/2020,Kuala Lumpur,1,2688
2/10/2020,Labuan,1,29
2/10/2020,Putrajaya,0,105
3/10/2020,Johor,4,777
3/10/2020,Kedah,102,696
3/10/2020,Kelantan,2,168
3/10/2020,Melaka,0,267
3/10/2020,Negeri Sembilan,1,1052
3/10/2020,Pahang,0,381
3/10/2020,Perak,0,274
3/10/2020,Perlis,0,38
3/10/2020,Penang,3,148
3/10/2020,Sabah,155,2263
3/10/2020,Sarawak,3,716
3/10/2020,Selangor,32,2346
3/10/2020,Terengganu,9,134
3/10/2020,Kuala Lumpur,4,2692
3/10/2020,Labuan,0,29
3/10/2020,Putrajaya,2,107
4/10/2020,Johor,8,785
4/10/2020,Kedah,113,809
4/10/2020,Kelantan,1,169
4/10/2020,Melaka,0,267
4/10/2020,Negeri Sembilan,2,1054
4/10/2020,Pahang,0,381
4/10/2020,Perak,2,276
4/10/2020,Perlis,0,38
4/10/2020,Penang,1,149
4/10/2020,Sabah,126,2389
4/10/2020,Sarawak,1,717
4/10/2020,Selangor,31,2377
4/10/2020,Terengganu,0,134
4/10/2020,Kuala Lumpur,3,2695
4/10/2020,Labuan,5,34
4/10/2020,Putrajaya,0,107
5/10/2020,Johor,2,787
5/10/2020,Kedah,241,1050
5/10/2020,Kelantan,1,170
5/10/2020,Melaka,1,268
5/10/2020,Negeri Sembilan,1,1055
5/10/2020,Pahang,1,382
5/10/2020,Perak,2,278
5/10/2020,Perlis,0,38
5/10/2020,Penang,0,149
5/10/2020,Sabah,130,2519
5/10/2020,Sarawak,1,718
5/10/2020,Selangor,34,2411
5/10/2020,Terengganu,5,139
5/10/2020,Kuala Lumpur,7,2702
5/10/2020,Labuan,4,38
5/10/2020,Putrajaya,2,109
6/10/2020,Johor,6,793
6/10/2020,Kedah,397,1447
6/10/2020,Kelantan,0,170
6/10/2020,Melaka,0,268
6/10/2020,Negeri Sembilan,7,1062
6/10/2020,Pahang,0,382
6/10/2020,Perak,8,286
6/10/2020,Perlis,0,38
6/10/2020,Penang,3,152
6/10/2020,Sabah,219,2738
6/10/2020,Sarawak,3,721
6/10/2020,Selangor,39,2450
6/10/2020,Terengganu,1,140
6/10/2020,Kuala Lumpur,6,2708
6/10/2020,Labuan,1,39
6/10/2020,Putrajaya,1,110
7/10/2020,Johor,6,799
7/10/2020,Kedah,153,1600
7/10/2020,Kelantan,1,171
7/10/2020,Melaka,0,268
7/10/2020,Negeri Sembilan,1,1063
7/10/2020,Pahang,2,384
7/10/2020,Perak,4,290
7/10/2020,Perlis,0,38
7/10/2020,Penang,7,159
7/10/2020,Sabah,282,3020
7/10/2020,Sarawak,3,724
7/10/2020,Selangor,20,2470
7/10/2020,Terengganu,4,144
7/10/2020,Kuala Lumpur,4,2712
7/10/2020,Labuan,0,39
7/10/2020,Putrajaya,2,112
8/10/2020,Johor,5,804
8/10/2020,Kedah,16,1616
8/10/2020,Kelantan,0,171
8/10/2020,Melaka,1,269
8/10/2020,Negeri Sembilan,2,1065
8/10/2020,Pahang,1,385
8/10/2020,Perak,5,295
8/10/2020,Perlis,0,38
8/10/2020,Penang,1,160
8/10/2020,Sabah,271,3291
8/10/2020,Sarawak,8,732
8/10/2020,Selangor,36,2506
8/10/2020,Terengganu,5,149
8/10/2020,Kuala Lumpur,12,2724
8/10/2020,Labuan,10,49
8/10/2020,Putrajaya,2,114
9/10/2020,Johor,5,809
9/10/2020,Kedah,10,1626
9/10/2020,Kelantan,0,171
9/10/2020,Melaka,0,269
9/10/2020,Negeri Sembilan,4,1069
9/10/2020,Pahang,0,385
9/10/2020,Perak,1,296
9/10/2020,Perlis,0,38
9/10/2020,Penang,8,168
9/10/2020,Sabah,274,3565
9/10/2020,Sarawak,10,742
9/10/2020,Selangor,24,2530
9/10/2020,Terengganu,5,154
9/10/2020,Kuala Lumpur,10,2734
9/10/2020,Labuan,1,50
9/10/2020,Putrajaya,2,116
10/10/2020,Johor,2,811
10/10/2020,Kedah,27,1653
10/10/2020,Kelantan,0,171
10/10/2020,Melaka,1,270
10/10/2020,Negeri Sembilan,0,1069
10/10/2020,Pahang,0,385
10/10/2020,Perak,2,298
10/10/2020,Perlis,0,38
10/10/2020,Penang,3,171
10/10/2020,Sabah,277,3842
10/10/2020,Sarawak,9,751
10/10/2020,Selangor,44,2574
10/10/2020,Terengganu,0,154
10/10/2020,Kuala Lumpur,6,2740
10/10/2020,Labuan,2,52
10/10/2020,Putrajaya,1,117
11/10/2020,Johor,3,814
11/10/2020,Kedah,16,1669
11/10/2020,Kelantan,0,171
11/10/2020,Melaka,3,273
11/10/2020,Negeri Sembilan,0,1069
11/10/2020,Pahang,0,385
11/10/2020,Perak,1,299
11/10/2020,Perlis,0,38
11/10/2020,Penang,1,172
11/10/2020,Sabah,488,4330
11/10/2020,Sarawak,0,751
11/10/2020,Selangor,26,2600
11/10/2020,Terengganu,3,157
11/10/2020,Kuala Lumpur,15,2755
11/10/2020,Labuan,5,57
11/10/2020,Putrajaya,0,117
12/10/2020,Johor,2,816
12/10/2020,Kedah,10,1679
12/10/2020,Kelantan,0,171
12/10/2020,Melaka,1,274
12/10/2020,Negeri Sembilan,12,1081
12/10/2020,Pahang,0,385
12/10/2020,Perak,4,303
12/10/2020,Perlis,0,38
12/10/2020,Penang,141,313
12/10/2020,Sabah,291,4621
12/10/2020,Sarawak,1,752
12/10/2020,Selangor,69,2669
12/10/2020,Terengganu,0,157
12/10/2020,Kuala Lumpur,28,2783
12/10/2020,Labuan,2,59
12/10/2020,Putrajaya,2,119
13/10/2020,Johor,10,826
13/10/2020,Kedah,60,1739
13/10/2020,Kelantan,0,171
13/10/2020,Melaka,0,274
13/10/2020,Negeri Sembilan,2,1083
13/10/2020,Pahang,1,386
13/10/2020,Perak,16,319
13/10/2020,Perlis,0,38
13/10/2020,Penang,23,336
13/10/2020,Sabah,443,5064
13/10/2020,Sarawak,0,752
13/10/2020,Selangor,76,2745
13/10/2020,Terengganu,0,157
13/10/2020,Kuala Lumpur,10,2793
13/10/2020,Labuan,19,78
13/10/2020,Putrajaya,0,119
14/10/2020,Johor,3,829
14/10/2020,Kedah,113,1852
14/10/2020,Kelantan,0,171
14/10/2020,Melaka,2,276
14/10/2020,Negeri Sembilan,1,1084
14/10/2020,Pahang,0,386
14/10/2020,Perak,3,322
14/10/2020,Perlis,0,38
14/10/2020,Penang,17,353
14/10/2020,Sabah,429,5493
14/10/2020,Sarawak,3,755
14/10/2020,Selangor,68,2813
